ASV_ID	HM1_IT_MF	HM2_IT_MF	HM3_IT_MF	HM4_IT_MF	HM5_IT_MF	MRG1_IT_MF	MRG2_IT_MF	MRG3_IT_MF	MRG4_IT_MF	MRG5_IT_MF	WML1_IT_MF	WML2_IT_MF	WML3_IT_MF	WML4_IT_MF	WML5_IT_MF	XB_IT_MF
2307432ded7dc4a48b957571d4bfb323	0	0	0	0	129	0	47	0	0	0	0	0	253	93	0	0
32ec89f6c99d2397b1c5427f9d7a439a	0	510	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20bc6a44736cfb0c2ad0fa8a5a33b9bd	0	0	0	0	0	0	497	0	0	0	0	0	0	0	0	0
e34aebbeaf8307619f3c9cc207deb5a0	0	495	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6c93605722475bdd95d32fec078ed0d7	0	0	0	0	0	492	0	0	0	0	0	0	0	0	0	0
49d0a300c5b706c88b4c1c4653d0b2b2	0	0	0	0	0	0	0	0	0	0	0	0	0	488	0	0
8b9404be9be396d1c7df7bb3ad50864a	0	0	0	0	0	0	0	0	0	0	485	0	0	0	0	0
0454ea59ac55830b431f5cc010b0cc3e	22	0	153	20	11	17	252	0	0	0	0	4	0	0	0	0
b57a3d31714a264776c7e01ebe1d30ac	0	0	0	0	36	0	0	0	0	0	13	34	223	71	8	91
221b5a9c6c8aed92f700d60bb6f41cd1	0	471	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d680161a9990cadbd8176cf7dbe92955	0	464	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8006dc3893853bfab1b844af62fa91cb	0	0	0	0	0	0	464	0	0	0	0	0	0	0	0	0
28aff991af4e3b6f0f4b88c4779d5328	0	0	0	0	0	0	0	0	0	0	0	0	45	298	114	0
51925176224ea16c7c980fe198317be4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	457	0
2b39387e7b23dab5d8df2dca06d6eeab	0	0	0	0	0	0	450	0	0	0	0	0	0	0	0	0
c67c5fe456c69f24781a7bd1fb7fa4e2	0	0	0	0	0	0	448	0	0	0	0	0	0	0	0	0
4be0304767b7446426e15b24f415b03d	0	447	0	0	0	0	0	0	0	0	0	0	0	0	0	0
98bb8116144ea12f954a2963c5b45130	93	0	0	0	0	0	353	0	0	0	0	0	0	0	0	0
52ab5efe45f4b8230ac150616cf6da37	0	0	0	0	0	0	0	0	0	0	0	0	443	0	0	0
2dcf06bf5fc4c981c860b8e6e9af98b8	0	0	0	440	0	0	0	0	0	0	0	0	0	0	0	0
9966b025342c75f99771a9417945c98d	0	0	318	0	0	0	121	0	0	0	0	0	0	0	0	0
fd58636d3363c791394d2e4de6043273	0	0	0	0	0	0	439	0	0	0	0	0	0	0	0	0
44841b40e36c3ab049d8023507329238	0	0	0	438	0	0	0	0	0	0	0	0	0	0	0	0
d27f0204f66f542774519d3360b7436a	0	0	0	0	0	0	0	0	0	0	0	0	0	437	0	0
816834d8f64011864e353f0e4ab42840	0	427	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8969a51d52bcb1940900eae4cb58682f	0	0	0	425	0	0	0	0	0	0	0	0	0	0	0	0
a97a438add6778bf7ee56590d1c50dbc	0	0	0	0	0	0	419	0	0	0	0	0	0	0	0	0
8aa25082c3d06806b0691cd461a09dd8	0	0	0	0	0	0	0	419	0	0	0	0	0	0	0	0
d25aae2011c2a2755de99e138c2093ac	0	0	0	117	0	0	299	0	0	0	0	0	0	0	0	0
e1fe0086971b27c3fc568084d3da3677	0	0	0	0	0	0	415	0	0	0	0	0	0	0	0	0
a5d0524f9ee846a1e79d94f714ba17ea	0	414	0	0	0	0	0	0	0	0	0	0	0	0	0	0
09a14685ccf4faeb64a9b04d4b3f5e82	0	0	0	412	0	0	0	0	0	0	0	0	0	0	0	0
bfdeafcbb8630e493cd2619ddc8f739f	0	0	0	0	0	0	0	0	0	0	0	0	88	322	0	0
3b72b2bd0fff26aaf8371d408a96be82	0	401	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b7d03bb30c0cbf80c2f99ab5f70b64b1	0	0	0	399	0	0	0	0	0	0	0	0	0	0	0	0
f8661b82e8fb8f5fee0442df49b4c803	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0	390
5fd4f2eaaed6b5737a4ec5239d5b2750	0	153	0	0	0	0	234	0	9	0	0	0	0	0	0	0
98a5ba36375ed6d0339f5f630c8dd3c1	0	0	396	0	0	0	0	0	0	0	0	0	0	0	0	0
ce009e7f6cbd7c9999fe40818e4acaef	0	0	0	0	0	0	0	0	0	0	0	0	314	0	0	81
8069b93d3979ba88314a7784ca4d089f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	391
a2595f8dff3a4f679da3d0e51d4bc57a	0	0	0	383	0	0	0	0	0	0	0	0	0	0	0	0
9a355fa10e74f2ec5b40a7e81ae832dc	0	0	0	0	0	0	383	0	0	0	0	0	0	0	0	0
7cedfc52dd4aa7f2384080d2ac432ad1	0	0	0	0	0	0	0	0	0	0	0	0	0	379	0	0
341c0ca6e54e6a162dfddd2b3cf04b2b	0	0	0	0	0	0	0	0	0	0	0	0	0	377	0	0
7fb39dccca0ee742356d562058ebfe0a	0	0	0	0	0	0	0	376	0	0	0	0	0	0	0	0
471d7f0440e80db10ea60d825db3f3cb	0	0	0	0	0	0	0	0	375	0	0	0	0	0	0	0
b5f3d2ece2107b6aaf5cd769c638a98f	0	0	0	0	0	0	374	0	0	0	0	0	0	0	0	0
4a50e955f61c4b180d2d19eefde10b43	0	0	0	0	0	0	0	0	5	0	0	255	0	0	66	43
95b3e53ae4b5bca68573aaa92fe532b0	0	0	0	0	0	0	0	0	0	0	0	0	0	369	0	0
f9438d701a1892de518d91926d6e1e41	0	367	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e7af05e888109a3a6a5be97603ab51bb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	365
a3ebedad763398162c74dbe36990b6aa	0	0	0	0	0	0	363	0	0	0	0	0	0	0	0	0
28e7000302aa7fc42c93f6ec25b20df2	189	0	0	0	0	0	3	0	167	0	0	0	0	0	0	0
3d28455d5400224bec962e1ade6a85c8	0	0	0	0	0	0	0	0	0	0	0	0	0	357	0	0
d01a7fc44cdb3903cb8c06635c4ef2b4	0	0	0	0	0	356	0	0	0	0	0	0	0	0	0	0
399478b659902b1ff899d54f6120b3a2	0	0	0	0	0	0	0	356	0	0	0	0	0	0	0	0
a5bd4810e98a779314258384060082f5	0	0	0	0	0	0	354	0	0	0	0	0	0	0	0	0
c5a8317ac655db13a8ffddf307ce0075	0	0	0	0	0	0	0	0	0	0	0	0	23	199	0	130
2477c3124fd4a5256d10b5d8d11ce2db	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	350
91e38bebd54ef0caec4fa61990c31a18	0	0	0	0	0	0	347	0	0	0	0	0	0	0	0	0
f24b0b824a89b50ce3d9a6d95e7a9db9	0	0	0	0	0	0	346	0	0	0	0	0	0	0	0	0
815ea342f2fc392208c22d36449df564	0	0	0	0	0	0	344	0	0	0	0	0	0	0	0	0
1452e889de7c85883eebb54553208d54	0	0	0	0	0	0	341	0	0	0	0	0	0	0	0	0
f917f0f8864352d0a853b41d10d5173a	0	0	338	0	0	0	0	0	0	0	0	0	0	0	0	0
82ca3741e6459f2cdfe79f86a655b45b	0	0	0	0	0	0	0	0	0	0	0	336	0	0	0	0
93464e5508b52f24286a993d8e8a473b	0	0	0	0	0	0	329	0	0	0	0	0	0	0	0	0
ffc7ec5fa25d98ea1568438cc7b70831	0	0	0	0	0	0	0	0	0	0	0	3	236	59	30	0
6981b5dd356d4955012d44c1f374b132	0	0	0	0	0	0	0	0	0	0	0	0	0	322	0	0
b7ec6b8b093fff6d3557fdc7ee4ded00	0	0	0	318	0	0	0	0	0	0	0	0	0	0	0	0
7c4f026770c07e7e1a8ae046bd2bc3bc	0	0	0	0	0	0	316	0	0	0	0	0	0	0	0	0
dde940181a2ab8831c3f4b6dca725fe0	0	0	0	0	0	0	0	0	0	0	0	0	0	314	0	0
6c7aa03c122cd1d5dcf40b688fda094e	0	0	313	0	0	0	0	0	0	0	0	0	0	0	0	0
d4085a99ca439ca641f1adfc2246552b	0	0	0	0	0	0	0	0	0	0	0	0	312	0	0	0
0f3cd32dde0501a5c57ce4b40e42e1fa	0	0	0	0	0	0	310	0	0	0	0	0	0	0	0	0
aff476bb124a5f120b5474b632d824f9	0	0	0	0	0	0	310	0	0	0	0	0	0	0	0	0
74ea6333c02cb9b5ddba987abbfde64c	0	169	0	0	0	0	0	0	0	0	137	0	0	0	0	0
a2c6fbf4db6b46071926fbc891fb17f2	0	0	0	304	0	0	0	0	0	0	0	0	0	0	0	0
bb2d02b6a85fdfbfbf124637e93fdf07	0	0	0	0	0	0	302	0	0	0	0	0	0	0	0	0
eab4c2368430167fb4e4b136ebb8774b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	302
aab6ca4e221976c0dca82c20bf7a7e5d	0	0	0	0	0	0	0	0	0	0	0	0	299	0	0	0
406cb8d04036a0cc6efcd7813a0adecc	297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
74e83581ca6491418cc8869eb1ac47e1	0	0	0	293	0	0	0	0	0	0	0	0	0	0	0	0
914a86e6f01b2705d00db90f59ce3460	0	0	0	0	0	0	293	0	0	0	0	0	0	0	0	0
7da462bee3bb6e3c037e8aab948fc852	0	292	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0d32ddc0e31f5cea5c905b3c3e8dd37c	0	0	0	0	0	0	290	0	0	0	0	0	0	0	0	0
477bd17b30bb19680bd556b0223389bc	0	0	0	0	0	0	0	0	0	0	0	0	0	289	0	0
947aa2ab93f6cb443846146b536592ee	0	287	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6ea12fd784e002b01102311c0b9283bb	0	286	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1c07381f3231aac332648cbd76fbeb52	0	0	0	0	0	0	0	0	0	0	0	283	0	0	0	0
14e82cd7bc2ba0d4efe2afc2b8e787a1	0	0	0	0	0	0	0	0	0	0	0	0	282	0	0	0
6036d8a6a91bac8bddac9454c1bf73f6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	282
ab1178ada033436e0366d1e1db975a36	0	0	0	0	0	0	281	0	0	0	0	0	0	0	0	0
b6b0b70bc0d5561d30518ea5b3686856	0	280	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7b93b05f044040d77b117b53ad05e6cb	17	0	0	15	0	0	139	0	104	0	0	0	0	0	0	0
052216c6264ecba709c7a0e760855c71	273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
607062db68b817860d1585951c123c71	0	0	0	0	0	0	272	0	0	0	0	0	0	0	0	0
fc53c4268af338f48c63132a6b75f8e9	0	0	271	0	0	0	0	0	0	0	0	0	0	0	0	0
3e87a78cec3561f170891364cc4ba469	0	0	0	0	0	0	0	0	270	0	0	0	0	0	0	0
c1f7aba7d99cee5c7e3781e525eb6304	0	0	0	0	0	0	0	0	0	0	0	0	0	268	0	0
e21ae8041de34e4efc02f4ac43e6f2a9	0	267	0	0	0	0	0	0	0	0	0	0	0	0	0	0
011cb1b0ca4a088c0da3f092a427fed1	0	0	0	0	0	0	265	0	0	0	0	0	0	0	0	0
c366f643fa6f85297790f4b2b798612b	0	0	0	0	0	0	0	0	264	0	0	0	0	0	0	0
2772d11c9a2ba42ceb48bbb12f06d7db	0	0	0	0	0	0	263	0	0	0	0	0	0	0	0	0
b7f8b876721b3efdd6da849d691ea424	0	0	0	0	0	0	144	0	0	0	0	0	9	110	0	0
0ab6e2be6c58a235a6f7a0d23768c099	0	0	0	261	0	0	0	0	0	0	0	0	0	0	0	0
9f797d15d17f097c8c518a539056d006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	261
9968a2eec1393d36e4258242d87b4821	0	0	0	0	0	0	260	0	0	0	0	0	0	0	0	0
e77dd2a9802a5c99d32914e41a9bb4e5	0	0	0	259	0	0	0	0	0	0	0	0	0	0	0	0
3713b40c876d57725698d6f987d46f84	0	0	0	0	0	0	0	0	0	0	0	0	0	180	0	78
c0115264bb1ca73077c6b6394f00969e	0	0	0	0	0	0	0	0	0	0	0	0	0	254	0	0
0e4a50eee3e45354615bded8fefd1295	0	0	0	0	0	0	252	0	0	0	0	0	0	0	0	0
296cdf6254bac0dad4e94f33d2f230bf	0	0	0	0	0	0	251	0	0	0	0	0	0	0	0	0
67ef975f0fd39d3540164875dfe57d1c	0	0	0	0	0	0	0	0	250	0	0	0	0	0	0	0
57c0846fff15b6c687fdffda005c9a26	0	0	0	0	0	0	0	0	0	0	0	0	250	0	0	0
a43ff3152b8f06c44d106ec2a05e7d1c	0	0	0	0	0	0	0	249	0	0	0	0	0	0	0	0
f0285062b7f6b57cbe3768a9c39e2307	0	248	0	0	0	0	0	0	0	0	0	0	0	0	0	0
dbec466ba086fe399de7a24b56615619	0	0	0	0	0	248	0	0	0	0	0	0	0	0	0	0
38fa564e1c2c93191e0068d7f90abdfe	0	0	0	0	0	0	246	0	0	0	0	0	0	0	0	0
ac454ca2e07ab3e85893f4b21e2318c1	0	245	0	0	0	0	0	0	0	0	0	0	0	0	0	0
dfb762e560df2d3f6cee9f5f3005e005	0	57	19	0	0	0	169	0	0	0	0	0	0	0	0	0
d688bc416b3dcc47fb4d0c4e167d52c8	0	0	0	0	0	0	245	0	0	0	0	0	0	0	0	0
3559a4266c3fc71168bba76108384bd5	0	0	0	0	0	0	0	83	0	0	0	0	0	3	0	159
bafcaaf6ee9270e2d7e44e152eba55fa	153	0	29	0	0	0	0	0	0	0	0	0	4	33	0	25
db2ed93397e2f6ded80b1a2224a7da4e	79	0	0	0	0	0	0	0	0	1	13	0	25	96	0	30
e2d0476d50790f9a2aa0fac77ae6efd7	0	0	0	13	6	0	0	0	5	0	0	7	0	10	100	103
235355d9567d5f1e6b8c6567232c3dc8	0	0	0	0	0	0	0	0	243	0	0	0	0	0	0	0
c4b47a3514aa6c4230a2ad6078b49f11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	239
9ad43e398101506e18855551f42fab97	92	0	0	0	0	0	0	0	0	0	18	0	0	0	0	128
a82df51d139a62476db69ec71d0cec8b	0	0	0	0	0	0	0	0	0	0	0	0	238	0	0	0
bb9dd6e7afd4ed037960900fd5b81f40	0	0	0	2	0	0	235	0	0	0	0	0	0	0	0	0
2ddbf3c5ebf2839cb344bd232389fd10	0	0	0	0	0	0	0	0	237	0	0	0	0	0	0	0
cecd659c8bdfb8ef682ec2e2172e8625	0	0	0	0	0	0	234	0	0	0	0	0	0	0	0	0
f64b5233ad10c514d8d7ccb4484a3979	0	0	0	0	0	0	233	0	0	0	0	0	0	0	0	0
e431c436a1d9ef1b8b0b49b3030d04b3	0	0	0	0	0	0	0	0	233	0	0	0	0	0	0	0
31b676bae737b362b4a84bd5a2c48e76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	233	0
ef7175d8c4c9c3f3c75a2c12f946694e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	232
220f6e9b68f953f4bb7508a49d73161b	0	0	0	231	0	0	0	0	0	0	0	0	0	0	0	0
681e627591aff0a063c9a3f7b2c1b2ed	0	0	0	0	0	0	229	0	0	0	0	0	0	0	0	0
bb826ea08722406e36641adf4e78a754	0	0	0	228	0	0	0	0	0	0	0	0	0	0	0	0
74c0aa5d096c68bb390b953642491c62	0	0	0	0	0	0	227	0	0	0	0	0	0	0	0	0
35b2eab179c5bc9c25da32640ab1da25	0	0	0	0	0	0	0	0	0	0	0	0	0	227	0	0
8aa677bc501c38a251a983e2462df1b9	0	0	0	0	0	0	0	0	0	0	226	0	0	0	0	0
7bfee60878c4ef4ac407f47b1bdd1245	0	222	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33e5b5170f7e109d5c1c2779223a6221	0	0	0	0	0	0	0	0	222	0	0	0	0	0	0	0
fff020403e1bb0c721b3b6bc599f1f4c	0	0	0	221	0	0	0	0	0	0	0	0	0	0	0	0
ed25caeadcacf95e991d8c5d02fbca95	0	0	0	167	54	0	0	0	0	0	0	0	0	0	0	0
ba6f499e962601b9310ff3a0da742066	0	0	0	0	0	0	221	0	0	0	0	0	0	0	0	0
4296e52caf3d29f14b4ce5ee6e5b3a82	0	0	0	0	0	0	0	0	0	0	0	0	0	219	0	0
b0c24dd03469e3dbd4d61bda9a1d6a0d	0	0	0	0	0	0	0	0	0	0	218	0	0	0	0	0
ab7a89ab9360b5e43b4ee7ad9b78d0e8	0	0	217	0	0	0	0	0	0	0	0	0	0	0	0	0
44e572285288af192878b82c41c334ee	216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
35ba9dab2c18b712f03585b5625218e6	0	0	47	0	0	0	169	0	0	0	0	0	0	0	0	0
675698b7008bfe349eff24d348c6be1f	0	0	0	0	0	0	0	0	0	0	0	0	0	216	0	0
3d2ca7ea3b8d057eb6c6a48d28561474	0	0	0	0	0	0	0	0	0	0	0	0	0	214	0	0
f8c07ec254fec78f080d264f6d10adeb	0	0	0	0	0	0	213	0	0	0	0	0	0	0	0	0
9caaa0cbaf8bcb0ea0d3670a95576738	0	0	0	0	0	0	0	210	0	0	0	0	0	0	0	0
390672431b46e7977cb586b8d7232e2a	0	0	0	0	0	0	0	0	209	0	0	0	0	0	0	0
22e49a9f0f962ad0f788165649e4f602	0	0	0	0	0	0	208	0	0	0	0	0	0	0	0	0
8fcb3a5dbda45e184fa68ca0ce32e3e3	0	0	0	0	0	0	0	0	0	0	0	0	208	0	0	0
1c01cede03d895b5500d78cdfe9162b1	0	0	0	0	0	0	207	0	0	0	0	0	0	0	0	0
4b2cb7f8689073c12693068f0a72fa5c	0	0	22	0	0	0	49	0	134	0	0	0	0	0	0	0
6f0baa7c12dd819080ed9c129ffb082f	0	0	0	0	0	0	0	0	0	0	0	0	0	205	0	0
103a2fc719a44f4f925cdc0212bc5a95	0	0	203	0	0	0	0	0	0	0	0	0	0	0	0	0
7d26ea94e63da6982735d0c20e533caa	0	0	0	0	0	0	203	0	0	0	0	0	0	0	0	0
4528acef1076a6b937144f5079058c5c	0	0	0	0	0	0	0	0	0	0	0	0	155	24	0	24
24f8f362f7ffd226899538bcf7309263	0	0	0	0	0	0	0	0	0	0	0	0	201	0	0	0
2c2f127a36b7406153b82e4840bb21a3	0	0	0	0	0	0	0	0	0	0	0	0	0	201	0	0
121e681017645bebe5de3abafa515696	197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1f04d62df82ff85983779551e16d3539	0	197	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a9b68014c60c46946b7689bb5c8dedcf	0	0	0	0	0	0	10	0	0	0	0	0	127	56	0	4
3914f876f368e8f7d80298aa7de46558	0	0	194	0	0	0	0	0	0	0	0	0	0	0	0	0
b6ceba786d83973bd56a028404b80771	0	0	0	0	0	0	193	0	0	0	0	0	0	0	0	0
70418241fbc87af59f83decea99697d4	0	0	0	0	0	0	0	0	0	0	0	0	60	23	68	42
683303094da0cf289d045f42e2ba556b	0	0	55	0	0	0	129	0	8	0	0	0	0	0	0	0
5411ee88f0a2a1a686b20d3b3b2133b8	0	0	0	0	0	0	192	0	0	0	0	0	0	0	0	0
a8439ab3e35ac136259c29d087f75a3a	0	0	0	0	0	0	0	0	0	0	192	0	0	0	0	0
1e3ba14e703e9eb528138fa18e4474ef	4	0	0	0	2	0	0	65	12	72	0	35	0	0	0	0
b2f89675ea5dd6164d9d1135576f0059	189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2efb08c4e3afd028ce1c48fdf09f1e6f	43	0	4	0	0	0	142	0	0	0	0	0	0	0	0	0
7c68400a5693f1eaf50c58241bd544a1	0	0	0	0	0	189	0	0	0	0	0	0	0	0	0	0
ce82dafa2d52d55c5a718071aae9fb95	0	0	0	0	0	0	186	0	0	0	0	0	0	0	0	0
758053db7f7956363495cc1553f3ba96	0	0	0	0	0	0	186	0	0	0	0	0	0	0	0	0
f5a9c37150eb1897a79223e85f221482	0	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c919d16f1d91b4e19b71235588021953	0	0	0	0	0	0	183	0	0	0	0	0	0	0	0	0
edaf754bcb986227818385c620ff51a2	0	0	0	0	0	0	0	0	0	0	0	0	94	89	0	0
693499e2031c2c756f4d1c50cb16289a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	183	0
61c444ddc098d4ed2cb55272712ad046	0	0	0	0	0	0	182	0	0	0	0	0	0	0	0	0
aa7225d4d77ce7f4d99ea1875d33d0d7	0	0	181	0	0	0	0	0	0	0	0	0	0	0	0	0
3c6f2c9ce67ad1db2717a489336b5680	0	179	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c6e041ced83458c46fb3f8d19104f43b	0	0	0	177	0	0	0	0	0	0	0	0	0	0	0	0
6bdfa85614cb6a99e96a99d0c2a2bc01	80	0	0	0	44	0	0	0	0	0	14	0	0	37	0	0
31b132201f5c919e76a329726e439c17	0	0	0	0	0	174	0	0	0	0	0	0	0	0	0	0
2322360a0108c0d317e7b0b57ccf6fa7	0	0	0	0	0	0	174	0	0	0	0	0	0	0	0	0
cda61b4a0679241d50d4b13ef82325c0	0	0	0	0	0	0	0	0	0	0	0	0	172	0	0	0
1e6b9a6018e17aaa29b9862b27564be1	0	0	0	0	0	0	61	0	0	0	0	0	79	30	0	0
580285da3ea0b8c80a0519a0f2eb32d9	0	0	0	0	0	0	0	0	0	0	0	0	170	0	0	0
67548f57a75159e77e68dd99676c2211	0	0	0	0	0	0	169	0	0	0	0	0	0	0	0	0
f77e203051ac6db3a90390ab7d3352db	0	0	0	167	0	0	0	0	0	0	0	0	0	0	0	0
c3f2060c4c659b263f4b648280d846bb	0	0	0	0	0	0	167	0	0	0	0	0	0	0	0	0
220d40ba2fabaeadfaf10b2b279bc4c1	0	0	166	0	0	0	0	0	0	0	0	0	0	0	0	0
3babb0c2e167688c060c251c686a6c51	136	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0
c0524f4e0873efc3fde813bb27cfbb41	0	0	0	0	0	0	163	0	0	0	0	0	0	0	0	0
9742b16d8df2723c51df305a5bf741e8	0	0	0	0	0	0	163	0	0	0	0	0	0	0	0	0
96f7c4fc11c40d5b60e1d6a7351ac01d	0	0	0	0	0	0	162	0	0	0	0	0	0	0	0	0
530936687f711058d13f17ab89bb150c	0	0	0	0	0	0	0	0	0	0	0	0	162	0	0	0
ccf45f80e4dc654d341f777e6ac089e1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	162
c9371590b633cb29e7f65229ac5b171f	0	0	0	0	0	0	161	0	0	0	0	0	0	0	0	0
fdb5a5f62764b5ecadcb0cc694020e69	0	0	0	116	0	0	0	0	0	0	0	0	0	42	0	0
ab2ebc9fbb7ab707bc68a72ee51da355	0	0	0	0	0	0	158	0	0	0	0	0	0	0	0	0
e6be21d33fc3f2b24cc890f04a13c049	0	0	0	0	0	0	0	157	0	0	0	0	0	0	0	0
e2f8d773acab8ddefe1fb538f1d144a7	0	0	0	0	0	0	0	0	0	0	0	156	0	1	0	0
e446bd644f74ecf920f2c16ffa2d28e3	0	0	0	0	0	0	0	0	0	0	0	0	156	0	0	0
8402a974e58d44871e826dc4fbadddde	0	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0ca5ff39a2489488c0318de829ca1b7b	0	0	0	154	0	0	0	0	0	0	0	0	0	0	0	0
2f2f2af47a6b7bb832cc8ebbc48ad8c0	0	0	0	0	0	0	154	0	0	0	0	0	0	0	0	0
f883cd62f427986c16a29bac216d6b52	0	0	0	0	0	0	153	0	0	0	0	0	0	0	0	0
b56833a4fe6e477da7d736de61058b6c	0	0	0	0	0	0	0	0	149	0	0	0	0	0	0	0
2ec11a4bad8c0c5b5e792b0b71f2e5f9	0	0	0	0	0	0	147	0	0	0	0	0	0	0	0	0
798458ea711b03f364a6f67920222925	0	0	0	0	0	0	0	0	0	0	0	0	147	0	0	0
ce0393d44609dabdbc7d2d2dbb85ce61	0	0	0	0	0	0	146	0	0	0	0	0	0	0	0	0
74d66e2dced554cb2d2785e5bcbb0101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145	0
826252ee914424f2f73dcfcd43f35cf1	0	0	143	0	0	0	0	0	0	0	0	0	0	0	0	0
8a952da50fbed0107c767e0f81a8ca8c	0	0	0	0	143	0	0	0	0	0	0	0	0	0	0	0
55cac9356aa62bfe5e5124408fe8d726	0	0	0	0	0	0	143	0	0	0	0	0	0	0	0	0
216a30ee218f8ea15d323c18c8ce8ebd	0	0	120	0	0	0	0	0	0	22	0	0	0	0	0	0
927d636e8c8b56463f5f096206b65b68	0	0	0	140	0	0	0	0	0	0	0	0	0	0	0	0
40485e40bfe0e6263affadeeb4482b42	0	0	0	140	0	0	0	0	0	0	0	0	0	0	0	0
658db287bcccaf43b2f30571b1d71761	0	0	0	140	0	0	0	0	0	0	0	0	0	0	0	0
bec84914c9ef91a90b76c849653ba116	0	0	0	0	0	0	140	0	0	0	0	0	0	0	0	0
dc2cac2be0d812b97810953c7b47d10f	0	0	112	0	0	0	25	0	2	0	0	0	0	0	0	0
353ab35cbeed431ab1cab978864a360e	0	0	0	139	0	0	0	0	0	0	0	0	0	0	0	0
1d72b1a09422bb551f32b969168b7f49	0	0	0	0	0	0	138	0	0	0	0	0	0	0	0	0
82ba85668c85e428075bdda8f6dfd21b	0	0	0	0	0	0	138	0	0	0	0	0	0	0	0	0
fb67388d79f8cb9874457d2e9b787431	0	0	0	0	0	0	138	0	0	0	0	0	0	0	0	0
fc3d0f699e67de76b3737f0113855227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138
66f389abeac40126d0cccc4c6904a1cb	0	0	0	0	0	0	0	137	0	0	0	0	0	0	0	0
36450623c32f4b7711fc4ff327375d4d	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0
8c7ae1ab7fd73117be5953d025492d8c	0	0	0	0	0	0	135	0	0	0	0	0	0	0	0	0
39aa59439f8dab98026e62b8075820aa	0	0	55	0	0	0	0	0	0	0	0	0	9	38	0	32
27320acf2eaa0c4d3559a099dffbee42	0	0	0	0	0	0	0	0	0	0	0	0	0	134	0	0
e3e1211da2cf4ff0fef370e40d2eaf37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134
f97a49ac54744af6a5e70f0aea2770f7	14	0	0	0	0	16	103	0	0	0	0	0	0	0	0	0
8e8d8c0a7245f750cd284c096adf0d43	0	0	0	133	0	0	0	0	0	0	0	0	0	0	0	0
1b2491c3fe8adbe1a51ea9ed19649778	0	0	0	0	0	0	132	0	0	0	0	0	0	0	0	0
882505d7e8acb778a265551543d36953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131
cc55e62b4cd92c16abadb37c5427d4db	0	0	0	0	0	0	0	0	130	0	0	0	0	0	0	0
54b893858cfa798b5729ca2ef38af41b	0	0	0	0	0	0	0	0	0	129	0	0	0	0	0	0
b0b8ee6d42c41ee32f762347ec2c9033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129
2f2c9d1c72b0f21b259d2ca0b4964ef9	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
54eafd7ead0b4d0c76bd1dea7e35bb11	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4f6c8e5f5e74237ffd88aec0650c8ada	0	0	0	0	0	0	0	0	0	0	0	0	0	128	0	0
595cfb39a579cc994dbef8d49e58ada8	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0
eb63c5482ee9da8cd859ba969173e3ec	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0
5f276dcbda3bfe29746b335260602c36	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0
