786f561bdd17566de66e70e9831d8636,JQ515451.1,100.000,256,0,0,1,256,507,762,4.74e-129,473
786f561bdd17566de66e70e9831d8636,AB611596.1,100.000,256,0,0,1,256,487,742,4.74e-129,473
786f561bdd17566de66e70e9831d8636,GQ413158.1,100.000,256,0,0,1,256,183,438,4.74e-129,473
786f561bdd17566de66e70e9831d8636,JQ195946.1,100.000,256,0,0,1,256,487,742,4.74e-129,473
786f561bdd17566de66e70e9831d8636,AM990933.1,100.000,256,0,0,1,256,491,746,4.74e-129,473
786f561bdd17566de66e70e9831d8636,CP036501.1,100.000,256,0,0,1,256,1289522,1289777,4.74e-129,473
786f561bdd17566de66e70e9831d8636,GQ413203.1,100.000,256,0,0,1,256,183,438,4.74e-129,473
786f561bdd17566de66e70e9831d8636,OQ804276.1,100.000,256,0,0,1,256,166,421,4.74e-129,473
786f561bdd17566de66e70e9831d8636,GQ413157.1,100.000,256,0,0,1,256,184,439,4.74e-129,473
786f561bdd17566de66e70e9831d8636,KC425599.1,100.000,256,0,0,1,256,507,762,4.74e-129,473
786f561bdd17566de66e70e9831d8636,FJ529364.1,100.000,256,0,0,1,256,94,349,4.74e-129,473
786f561bdd17566de66e70e9831d8636,KC425608.1,100.000,256,0,0,1,256,507,762,4.74e-129,473
786f561bdd17566de66e70e9831d8636,AM747343.1,100.000,256,0,0,1,256,150,405,4.74e-129,473
786f561bdd17566de66e70e9831d8636,MT453889.1,100.000,256,0,0,1,256,487,742,4.74e-129,473
786f561bdd17566de66e70e9831d8636,GQ413195.1,100.000,256,0,0,1,256,183,438,4.74e-129,473
786f561bdd17566de66e70e9831d8636,MT774843.1,100.000,256,0,0,1,256,166,421,4.74e-129,473
786f561bdd17566de66e70e9831d8636,KC425593.1,100.000,256,0,0,1,256,507,762,4.74e-129,473
786f561bdd17566de66e70e9831d8636,MK603686.1,100.000,256,0,0,1,256,439,694,4.74e-129,473
786f561bdd17566de66e70e9831d8636,JN018681.1,100.000,256,0,0,1,256,507,762,4.74e-129,473
786f561bdd17566de66e70e9831d8636,GQ413182.1,100.000,256,0,0,1,256,183,438,4.74e-129,473
786f561bdd17566de66e70e9831d8636,JQ198505.1,100.000,256,0,0,1,256,487,742,4.74e-129,473
786f561bdd17566de66e70e9831d8636,GU474844.1,99.609,256,1,0,1,256,40801,40546,2.21e-127,468
786f561bdd17566de66e70e9831d8636,GU326624.1,99.609,256,1,0,1,256,458,713,2.21e-127,468
786f561bdd17566de66e70e9831d8636,OP819473.1,99.609,256,1,0,1,256,9,264,2.21e-127,468
786f561bdd17566de66e70e9831d8636,EU361667.1,99.609,256,1,0,1,256,467,722,2.21e-127,468
786f561bdd17566de66e70e9831d8636,MK603525.1,99.609,256,1,0,1,256,447,702,2.21e-127,468
786f561bdd17566de66e70e9831d8636,LT720394.1,99.609,256,1,0,1,256,183,438,2.21e-127,468
786f561bdd17566de66e70e9831d8636,GU984111.1,99.611,257,0,1,1,256,516,772,2.21e-127,468
786f561bdd17566de66e70e9831d8636,JQ197475.1,99.609,256,1,0,1,256,487,742,2.21e-127,468
786f561bdd17566de66e70e9831d8636,MN145819.1,99.609,256,1,0,1,256,165,420,2.21e-127,468
786f561bdd17566de66e70e9831d8636,LT721133.1,99.609,256,1,0,1,256,183,438,2.21e-127,468
786f561bdd17566de66e70e9831d8636,GU230297.1,99.609,256,1,0,1,256,507,762,2.21e-127,468
786f561bdd17566de66e70e9831d8636,MG875886.1,99.609,256,1,0,1,256,166,421,2.21e-127,468
786f561bdd17566de66e70e9831d8636,FJ744885.1,99.609,256,1,0,1,256,486,741,2.21e-127,468
786f561bdd17566de66e70e9831d8636,LT719995.1,99.609,256,1,0,1,256,183,438,2.21e-127,468
786f561bdd17566de66e70e9831d8636,LT719268.1,99.609,256,1,0,1,256,183,438,2.21e-127,468
786f561bdd17566de66e70e9831d8636,OP835291.1,99.609,256,1,0,1,256,9,264,2.21e-127,468
786f561bdd17566de66e70e9831d8636,KU937449.1,99.609,256,1,0,1,256,473,728,2.21e-127,468
786f561bdd17566de66e70e9831d8636,EU361666.1,99.609,256,1,0,1,256,454,709,2.21e-127,468
786f561bdd17566de66e70e9831d8636,EU259790.1,99.609,256,1,0,1,256,480,735,2.21e-127,468
786f561bdd17566de66e70e9831d8636,KC000216.1,99.609,256,1,0,1,256,506,761,2.21e-127,468
786f561bdd17566de66e70e9831d8636,FJ745222.1,99.609,256,1,0,1,256,477,732,2.21e-127,468
786f561bdd17566de66e70e9831d8636,MK603673.1,99.609,256,1,0,1,256,438,693,2.21e-127,468
786f561bdd17566de66e70e9831d8636,EU361665.1,99.609,256,1,0,1,256,452,707,2.21e-127,468
786f561bdd17566de66e70e9831d8636,LT720711.1,99.609,256,1,0,1,256,183,438,2.21e-127,468
786f561bdd17566de66e70e9831d8636,MF081465.1,99.609,256,1,0,1,256,166,421,2.21e-127,468
786f561bdd17566de66e70e9831d8636,JQ515486.1,99.609,256,1,0,1,256,507,762,2.21e-127,468
786f561bdd17566de66e70e9831d8636,JQ198420.1,99.609,256,1,0,1,256,487,742,2.21e-127,468
786f561bdd17566de66e70e9831d8636,JQ198244.1,99.609,256,1,0,1,256,488,743,2.21e-127,468
786f561bdd17566de66e70e9831d8636,HQ675296.1,99.609,256,1,0,1,256,483,738,2.21e-127,468
786f561bdd17566de66e70e9831d8636,GQ413159.1,99.609,256,1,0,1,256,184,439,2.21e-127,468
786f561bdd17566de66e70e9831d8636,HQ675330.1,99.609,256,1,0,1,256,477,732,2.21e-127,468
786f561bdd17566de66e70e9831d8636,OP835415.1,99.609,256,1,0,1,256,9,264,2.21e-127,468
786f561bdd17566de66e70e9831d8636,LT721426.1,99.609,256,1,0,1,256,183,438,2.21e-127,468
786f561bdd17566de66e70e9831d8636,EU802537.1,99.609,256,1,0,1,256,507,762,2.21e-127,468
786f561bdd17566de66e70e9831d8636,OP835065.1,99.609,256,1,0,1,256,9,264,2.21e-127,468
786f561bdd17566de66e70e9831d8636,EU010152.1,99.219,256,2,0,1,256,507,762,1.03e-125,462
786f561bdd17566de66e70e9831d8636,KF817216.1,99.219,256,2,0,1,256,487,742,1.03e-125,462
786f561bdd17566de66e70e9831d8636,KF817235.1,99.219,256,2,0,1,256,487,742,1.03e-125,462
786f561bdd17566de66e70e9831d8636,HM037485.1,99.219,256,2,0,1,256,459,714,1.03e-125,462
786f561bdd17566de66e70e9831d8636,HQ675346.1,99.219,256,2,0,1,256,482,737,1.03e-125,462
786f561bdd17566de66e70e9831d8636,JQ197684.1,99.219,256,2,0,1,256,487,742,1.03e-125,462
786f561bdd17566de66e70e9831d8636,HQ675324.1,99.219,256,2,0,1,256,484,739,1.03e-125,462
786f561bdd17566de66e70e9831d8636,GQ413193.1,99.219,256,2,0,1,256,184,439,1.03e-125,462
786f561bdd17566de66e70e9831d8636,DQ436649.1,99.219,256,2,0,1,256,433,688,1.03e-125,462
786f561bdd17566de66e70e9831d8636,JX874865.1,99.219,256,2,0,1,256,472,727,1.03e-125,462
786f561bdd17566de66e70e9831d8636,JQ197739.1,99.219,256,2,0,1,256,487,742,1.03e-125,462
786f561bdd17566de66e70e9831d8636,AM990944.1,99.219,256,2,0,1,256,491,746,1.03e-125,462
786f561bdd17566de66e70e9831d8636,FN435464.1,99.219,256,2,0,1,256,466,721,1.03e-125,462
786f561bdd17566de66e70e9831d8636,FN435415.1,99.219,256,2,0,1,256,467,722,1.03e-125,462
786f561bdd17566de66e70e9831d8636,AM990941.1,99.219,256,2,0,1,256,491,746,1.03e-125,462
786f561bdd17566de66e70e9831d8636,KF817352.1,99.219,256,2,0,1,256,487,742,1.03e-125,462
786f561bdd17566de66e70e9831d8636,KP262765.1,99.219,256,2,0,1,256,184,439,1.03e-125,462
786f561bdd17566de66e70e9831d8636,KF817488.1,99.219,256,2,0,1,256,458,713,1.03e-125,462
786f561bdd17566de66e70e9831d8636,KU578710.1,99.219,256,2,0,1,256,506,761,1.03e-125,462
786f561bdd17566de66e70e9831d8636,KC425577.1,99.219,256,2,0,1,256,507,762,1.03e-125,462
786f561bdd17566de66e70e9831d8636,KC873458.1,99.219,256,2,0,1,256,507,762,1.03e-125,462
786f561bdd17566de66e70e9831d8636,JX864353.1,99.219,256,2,0,1,256,500,755,1.03e-125,462
786f561bdd17566de66e70e9831d8636,LC192990.1,99.219,256,2,0,1,256,420,675,1.03e-125,462
786f561bdd17566de66e70e9831d8636,KF817329.1,99.219,256,2,0,1,256,4,259,1.03e-125,462
786f561bdd17566de66e70e9831d8636,FN435603.1,99.219,256,2,0,1,256,487,742,1.03e-125,462
786f561bdd17566de66e70e9831d8636,KF816957.1,99.219,256,2,0,1,256,447,702,1.03e-125,462
786f561bdd17566de66e70e9831d8636,KF817221.1,99.219,256,2,0,1,256,505,760,1.03e-125,462
786f561bdd17566de66e70e9831d8636,KF817113.1,99.219,256,2,0,1,256,442,697,1.03e-125,462
786f561bdd17566de66e70e9831d8636,AB918740.1,99.219,256,2,0,1,256,467,722,1.03e-125,462
786f561bdd17566de66e70e9831d8636,EU361664.1,99.219,256,2,0,1,256,468,723,1.03e-125,462
786f561bdd17566de66e70e9831d8636,KF185513.1,99.219,256,2,0,1,256,440,695,1.03e-125,462
786f561bdd17566de66e70e9831d8636,FN435525.1,99.219,256,2,0,1,256,487,742,1.03e-125,462
786f561bdd17566de66e70e9831d8636,KF816792.1,99.219,256,2,0,1,256,453,708,1.03e-125,462
786f561bdd17566de66e70e9831d8636,KF817386.1,99.219,256,2,0,1,256,487,742,1.03e-125,462
786f561bdd17566de66e70e9831d8636,JX874874.1,99.219,256,2,0,1,256,472,727,1.03e-125,462
786f561bdd17566de66e70e9831d8636,JF692461.1,99.219,256,2,0,1,256,472,727,1.03e-125,462
