Sample	0.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	10.0	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0	38.0	39.0	40.0	41.0	42.0	43.0	44.0	45.0	46.0	47.0	48.0	49.0	50.0	51.0	52.0	53.0	54.0	55.0	56.0	57.0	58.0	59.0	60.0	61.0	62.0	63.0	64.0	65.0	66.0	67.0	68.0	69.0	70.0	71.0	72.0	73.0	74.0	75.0	76.0	77.0	78.0	79.0	80.0	81.0	82.0	83.0	84.0	85.0	86.0	87.0	88.0	89.0	90.0	91.0	92.0	93.0	94.0	95.0	96.0	97.0	98.0	99.0	100.0
NTC_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2695417789757413	0.2695417789757413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2695417789757413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2695417789757413	0.5390835579514826	0.2695417789757413	1.3477088948787062	3.234501347708895	25.87601078167112	13.20754716981133	1.3477088948787062	0.8086253369272237	0.0	0.0	0.0	0.5390835579514826	0.0	1.078167115902965	2.6954177897574128	2.15633423180593	0.5390835579514826	0.8086253369272237	3.7735849056603774	11.590296495956881	13.477088948787069	7.547169811320755	4.582210242587601	2.964959568733154	0.2695417789757413	0.2695417789757413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NTC_2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.27932960893854764	0.0	0.0	0.0	0.0	0.0	0.0	0.27932960893854764	0.27932960893854764	0.0	0.0	0.27932960893854764	0.0	0.0	0.27932960893854764	0.27932960893854764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.27932960893854764	0.27932960893854764	0.0	0.0	0.27932960893854764	0.0	0.0	0.0	0.0	0.0	2.234636871508381	34.916201117318465	2.5139664804469284	0.0	0.0	0.0	0.5586592178770953	0.5586592178770953	0.837988826815643	0.27932960893854764	0.837988826815643	1.6759776536312856	3.9106145251396662	1.6759776536312856	0.0	0.837988826815643	22.90502793296088	22.06703910614524	1.1173184357541905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.27932960893854764	0.27932960893854764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PAC_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00037257685329024175	0.0	0.0	0.0	0.0	0.0	0.0	0.00037257685329024175	0.00037257685329024175	0.0	0.00037257685329024175	0.00037257685329024175	0.00037257685329024175	0.0007451537065804835	0.00037257685329024175	0.0	0.00037257685329024175	0.0	0.0007451537065804835	0.001490307413160967	0.0007451537065804835	0.001490307413160967	0.0022354611197414505	0.0022354611197414505	0.001490307413160967	0.001490307413160967	0.0018628842664512087	0.004470922239482902	0.004843499092773143	0.00931442133225604	0.016393381544770647	0.030178725116509552	0.05141560575405342	0.09165390590939938	0.182935234965509	0.4102071154725524	1.0432151892127175	7.788719118030417	84.62375326471361	5.304004083440055	0.2455281463182714	0.07078960212514612	0.02831584085005835	0.015275650984899919	0.010432151892126769	0.009686998185546284	0.006333806505934109	0.0026080379730316922	0.002980614826321934	0.003353191679612176	0.0022354611197414505	0.0018628842664512087	0.0018628842664512087	0.0007451537065804835	0.001490307413160967	0.001490307413160967	0.0007451537065804835	0.00037257685329024175	0.001490307413160967	0.0070789602125145915	0.002980614826321934	0.001490307413160967	0.0007451537065804835	0.00037257685329024175	0.0007451537065804835	0.0	0.00037257685329024175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PAC_2	0.0	0.0003719594638574403	0.0003719594638574403	0.0007439189277148806	0.0018597973192872013	0.0029756757108595224	0.0048354730301467235	0.007811148741006244	0.010786824451865767	0.009670946060293445	0.009670946060293445	0.010786824451865767	0.01153074337958065	0.012274662307295531	0.013390540698867854	0.012274662307295531	0.014506419090440177	0.011902702843438091	0.013018581235010412	0.014134459626582736	0.015622297482012501	0.012274662307295531	0.01115878391572321	0.010414864988008327	0.012274662307295531	0.018226013729014584	0.021945608367588975	0.020829729976016658	0.018597973192872024	0.017110135337442264	0.022689527295303852	0.021573648903731535	0.024921284078448486	0.02752500032545056	0.01896993265672946	0.015622297482012501	0.018226013729014584	0.02231756783144641	0.021945608367588975	0.023061486759161292	0.023061486759161292	0.029012838180880317	0.03831182477731632	0.04575101405446517	0.05170236547618425	0.08220304151249434	0.15324729910926488	0.3046348008992457	0.7056071029375663	6.640964267709687	84.1647557249307	6.056987909454037	0.27227432754364916	0.0829469604402092	0.03942770316888864	0.02752500032545056	0.025665203006163363	0.013390540698867854	0.013018581235010412	0.010786824451865767	0.008927027132578563	0.005951351421719043	0.005579391957861603	0.006323310885576484	0.005579391957861603	0.008183108204863683	0.005579391957861603	0.006323310885576484	0.010414864988008327	0.010042905524150885	0.01115878391572321	0.012274662307295531	0.010786824451865767	0.012274662307295531	0.005207432494004164	0.0070672298132913635	0.012646621771152973	0.008555067668721123	0.010414864988008327	0.010414864988008327	0.009298986596436003	0.012274662307295531	0.01525033801815506	0.013762500162725295	0.010414864988008327	0.010414864988008327	0.010414864988008327	0.011902702843438091	0.009670946060293445	0.009670946060293445	0.009298986596436003	0.010786824451865767	0.01153074337958065	0.008927027132578563	0.009298986596436003	0.006695270349433923	0.006323310885576484	0.005951351421719043	0.007439189277148803	0.013390540698867854	0.30407686170345744
Site1_1_1	0.0	0.0	0.0	0.0	0.0005238975884992792	0.0005238975884992792	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005238975884992792	0.0010477951769985584	0.003667283119494954	0.003667283119494954	0.0062867710619913504	0.034577240840952414	0.05553314438092356	0.0230514938939683	0.04034011431444447	0.0230514938939683	0.02881436736746036	0.026194879424963978	0.0256709818364647	0.07439345756689775	0.10058833699186188	0.13306998747881674	0.2158458064617023	0.6753039915755601	3.8213090105137235	2.749414544444031	20.810783907966616	21.62334906773048	3.8600774320626883	7.16168003478566	6.013296520795705	4.256144008968323	4.433745291469659	3.2906007533637127	4.347826086955739	4.766944157755353	4.262954677618818	3.3450861025676626	1.5046338741699912	0.9592564845421795	0.4694122392953549	0.1891270294482388	0.11787695741233785	0.06705889132790778	0.06391550579691209	0.05500924679242427	0.030909957721457472	0.009954054181486302	0.005762873473492072	0.011001849358484861	0.04767468055343435	0.06391550579691209	0.05605704196942284	0.07491735515539702	0.04557909019943724	0.009430156592987024	0.0005238975884992792	0.0	0.0005238975884992792	0.0015716927654978376	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Site1_1_2	0.0	0.0	0.0004890166852491584	0.0019560667409966336	0.003423116796744109	0.005379183537740743	0.004401150167242425	0.003912133481993267	0.005868200222989901	0.005868200222989901	0.00831328364923569	0.00831328364923569	0.009291317019734006	0.006846233593488218	0.007335250278737375	0.009780333704983164	0.010758367075481482	0.010758367075481482	0.012714433816478115	0.010758367075481482	0.014181483872225594	0.011247383760730638	0.010758367075481482	0.009291317019734006	0.007824266963986533	0.011736400445979796	0.01809361735421887	0.01711558398372055	0.016626567298471392	0.028362967744451188	0.07237446941687554	0.03961035150518179	0.028362967744451188	0.029830017800198658	0.03912133481993263	0.02493985094770709	0.046945601783919134	0.05525888543315489	0.03912133481993263	0.0870449699743504	0.1227431879975386	0.37458678090085956	21.7563523267484	24.863075328137437	3.6333939714012593	0.6914695929422964	1.804471568569394	3.8632318134684684	7.35529996283246	5.498014592257149	3.9287600492918857	3.4695733818427166	3.666647105998217	4.6730434442414435	3.4959802828461832	3.7360874753036297	2.6538935508469885	1.406901003461886	0.7579758621361792	0.44940633374397665	0.16235353950271986	0.09535825362358612	0.04547855172817167	0.04841265183966662	0.0577039688594007	0.0577039688594007	0.0224947675214613	0.02347280089195962	0.08802300334484874	0.02787395105920203	0.07530856952837052	0.07481955284312136	0.00831328364923569	0.006357216908239059	0.005868200222989901	0.005868200222989901	0.005379183537740743	0.0029341001114949502	0.004401150167242425	0.003912133481993267	0.0029341001114949502	0.005868200222989901	0.004401150167242425	0.005868200222989901	0.006846233593488218	0.005379183537740743	0.003912133481993267	0.005868200222989901	0.004401150167242425	0.0029341001114949502	0.0029341001114949502	0.0019560667409966336	0.003423116796744109	0.004401150167242425	0.006357216908239059	0.002445083426245792	0.005379183537740743	0.003423116796744109	0.004401150167242425	0.007335250278737375	0.15257320579773742
Site1_2_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00016405894966154186	0.00016405894966154186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00016405894966154186	0.00016405894966154186	0.0003281178993230837	0.0004921768489846255	0.0003281178993230837	0.0006562357986461674	0.0004921768489846255	0.0003281178993230837	0.000984353697969251	0.001312471597292335	0.001476530546953877	0.002789002144246211	0.00672641693612322	0.02411666560024669	0.06037369347544708	0.0065623579864616775	0.014437187570215667	0.018374602362092683	0.022640135053292803	0.021163604506338914	0.015585600217846456	0.033303966781293055	0.04774115435150854	0.0731702915490476	0.17373842769157155	0.26200214260947774	1.0435789787969922	1.4784992543499376	29.600992228556898	29.46547953613548	4.114598457510153	6.973161596418058	6.132523538350789	2.330457379942283	2.287309876181337	2.076986302715431	2.8913749288345842	3.0114660799867234	2.612310655460555	1.841889827850418	0.7548352273927199	0.5079265081521556	0.3451800300878889	0.2664317342503399	0.14223910935655731	0.0851465948743405	0.05003797964677009	0.01935895606006194	0.012632539123938713	0.005906122187815509	0.00984353697969251	0.012960657023261796	0.02132766345600046	0.03018684673772378	0.07087346625378595	0.21311257561033936	0.35912504080912155	0.2838219829144653	0.120419269051573	0.03002278778806224	0.0042655326912000874	0.002132766345600044	0.001312471597292335	0.0003281178993230837	0.00016405894966154186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Site1_2_2	0.0	0.00063875213383051	0.0014371923011186475	0.00127750426766102	0.0015968803345762748	0.002395320501864412	0.0030340726356949217	0.0036728247695254307	0.006387521338305102	0.00590845723793222	0.004950329037186453	0.004471264936813569	0.004311576903355941	0.003992200836440686	0.005748769204474592	0.006387521338305102	0.005429393137559336	0.005589081171016964	0.004950329037186453	0.006706897405220359	0.007665025605966124	0.006387521338305102	0.007824713639423752	0.01053941020820341	0.010220034141288156	0.006866585438677987	0.009900658074372902	0.011497538408949171	0.013892858910813575	0.029542286189661163	0.07649056802620365	0.026508213553966223	0.027785717821627247	0.029542286189661163	0.03577011949450857	0.038804192130203446	0.04215764083281358	0.0587651963124066	0.09309812350579738	0.20088754608969234	0.32783953268851307	0.9709032434222883	27.79338284729831	27.21978343111434	1.051386012284962	0.8137702185000184	2.9430504566235394	5.811686289658899	8.439352880205718	4.882142246900359	1.657402099256934	1.6661849410971077	2.7135787525451374	3.07175901159027	2.1856501139347015	2.3015836262248333	1.4815855744200062	0.8937739232622717	0.5798272494846474	0.4386630279081191	0.2706712167106759	0.1295069951341369	0.06116051681427098	0.0530164271079321	0.0397623203309492	0.026987277654339104	0.02075944434949159	0.01517036317847459	0.022835388784440764	0.032895734892271315	0.0792052645949834	0.297658494365018	0.4003378998782841	0.1668739949632196	0.03273604685881369	0.010220034141288156	0.006387521338305102	0.004630952970271197	0.004471264936813569	0.003353448702610176	0.0030340726356949217	0.0027146965687796665	0.0051100170706440805	0.0052697051041017086	0.0036728247695254307	0.0047906410037288245	0.005429393137559336	0.004471264936813569	0.0052697051041017086	0.006706897405220359	0.00654720937176273	0.005748769204474592	0.010060346107830529	0.006866585438677987	0.00654720937176273	0.005589081171016964	0.0052697051041017086	0.006866585438677987	0.007505337572508497	0.007185961505593242	0.14036578140925457
Site1_3_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00024332261902732807	0.00024332261902732807	0.00024332261902732807	0.0	0.0	0.00024332261902732807	0.00024332261902732807	0.0007299678570819843	0.00024332261902732807	0.0009732904761093123	0.0007299678570819843	0.0	0.0009732904761093123	0.002676548809300609	0.0036498392854099207	0.009246259523038472	0.02749545595008807	0.08467627142150976	0.019952454760240882	0.01946580952218623	0.01727590595094028	0.028955391664252046	0.025062229759814765	0.012896098808448393	0.030415327378416027	0.04087819999659121	0.059370719042668	0.10487204880077819	0.2795776892623968	1.173301668949713	2.692121456918766	29.756409726097665	28.6646211345141	2.648810030731882	6.0940149935374635	5.8107874649896	2.0546161950668766	2.685308423585998	2.798940086671812	3.0777878080771366	3.9291736520529836	2.9568564664206196	1.9142190438880446	0.9389819868264494	0.645048263041469	0.3165627273545486	0.15621312141554589	0.07348343094625283	0.11411830832381692	0.03552510237798995	0.015086002379694336	0.013382744046503046	0.01216613095136641	0.012409453570393737	0.013382744046503046	0.010462872618175113	0.007786323808874499	0.05109774999573896	0.32605230949661385	0.1987945797453285	0.02335897142662346	0.0041364845234645765	0.0009732904761093123	0.0012166130951366402	0.0	0.00048664523805465613	0.0	0.0	0.00048664523805465613	0.00048664523805465613	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
