Sample	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	250
NTC_1	35.23754789272031	25.35249042145594	28.39463601532567	35.32183908045977	34.27969348659004	31.260536398467433	33.1455938697318	31.130268199233715	30.448275862068964	33.257471264367815	33.98697318007663	33.39233716475096	32.7624521072797	31.965517241379313	31.579310344827586	32.54789272030651	31.930268199233716	32.56015325670498	33.527203065134096	32.04367816091954	32.54482758620689	30.836015325670495	30.69961685823755	29.019923371647508	30.295019157088127	27.80153256704981	28.855938697318003	27.727969348659002	26.774712643678164	31.60536398467433	33.04750957854406	33.927203065134094	32.927969348659005	34.33180076628353	34.55249042145594	34.19386973180076	34.124904214559386	34.3272030651341	34.0176245210728	34.38390804597701	34.75325670498084	34.51724137931035	34.00383141762452	33.89195402298851	34.186206896551724	33.99770114942529	33.78007662835249	32.92950191570881	33.410727969348656	34.00689655172414	33.323371647509575	32.83295019157087	33.731034482758616	32.756321839080464	32.66896551724138	33.36475095785441	32.90344827586207	31.835249042145595
NTC_2	36.57088122605364	36.32567049808429	36.14942528735632	36.6551724137931	36.272030651341	36.616858237547895	36.47126436781609	36.6551724137931	36.71647509578544	36.29808429118774	36.42835249042146	36.524904214559385	36.60306513409962	36.59080459770115	36.3823754789272	36.36551724137931	36.575478927203065	36.40689655172413	36.44827586206897	36.324137931034485	36.258237547892726	36.21379310344828	36.279693486590034	35.763218390804596	36.28429118773946	35.813793103448276	34.98620689655173	34.36551724137931	33.61302681992338	30.520306513409963	35.24827586206897	35.16858237547893	34.83295019157088	35.04750957854406	35.01685823754789	35.32337164750958	35.271264367816094	35.57931034482758	35.666666666666664	35.8352490421456	35.60842911877394	35.73409961685824	35.40613026819923	34.970881226053635	35.48429118773946	35.50727969348659	35.76015325670498	35.669731800766286	35.8	35.70344827586207	35.50114942528736	35.8183908045977	36.121839080459765	34.95402298850574	35.55478927203065	35.06743295019157	35.062835249042145	35.38314176245211
PAC_1	35.05769051907093	35.53927064573134	36.09749807641901	35.58068471027911	35.92013545392284	35.674027006231555	36.568052490508926	36.60093515629624	36.32249363738596	36.33418393661906	36.229209683010765	35.452368752589436	36.32642197025425	36.32260017417921	35.982286144298165	36.079452772915985	35.56665313818498	36.204510057580606	36.30305490026972	35.90031707378941	36.20772476304018	35.36104304593765	35.322054807261416	35.20633978472804	35.66650939806712	36.32434873043655	35.82202436817762	35.84786715030989	35.95585825533318	35.81752953013891	36.25629539439752	36.0729066788423	35.895972740109414	35.856127133906604	35.94336808462066	35.61603801503352	36.15999120648691	35.354962838951884	35.25125688050123	35.596157911202425	35.520126998621784	35.66771343293678	35.50817712164642	35.471070187454025	35.04085686020851	35.53967565465168	35.44570597536125	34.23792878945455	35.028291437316625	34.92291302031809	34.37591253836593	33.98680296611961	35.058963887409206	34.539797410986814	33.72143165157395	34.196465684160685	34.57295064640776	31.73942241838521
PAC_2	36.2635052296037	36.42692506066678	35.27319077695761	36.68047417328294	35.86154444528997	36.28380217977661	36.11713128545942	36.107821999002276	36.21958416829431	36.07237061275567	36.245010104084756	35.644193322003225	36.16108701350311	36.47243233645334	36.254936627518624	36.03284292587237	35.65763048643347	35.98956954062349	35.60967286440234	36.36093650914441	36.25712908708115	36.208801122863974	36.22550710668053	36.200812554431	35.86194015337916	36.03283447057132	35.91709070001438	36.037102706541866	36.10143655564857	35.736573404696074	35.856146581099026	36.25983647447767	34.85090767656782	36.13586400493789	36.073773347200024	36.1210088865214	36.196277130947244	35.68762735797208	35.79547979605813	35.37459097481166	35.81072047620255	35.138739652825336	34.68724095071405	35.76304864334695	34.827462817813625	34.35716967252619	34.375895627763825	35.47636912462268	35.31658845513195	35.04152736558185	34.40504443260702	34.50773068175092	35.88127573582257	34.93259264896127	34.849181104093205	33.33561119143647	34.78043781548842	33.053585470410674
Site1_1_1	35.83578879449403	31.891998312473632	35.34054943873204	35.3364133446938	35.77488894587508	34.37687261657581	35.805247876115715	35.495024278872	35.069668367980015	35.714406015535175	35.814578904265964	35.64722261285333	35.89600701481549	35.450844176793204	35.22387188035107	35.68198234715065	34.7715817250821	34.328726827533146	35.25330432552714	35.113133753009016	35.40417910941623	34.647978690843516	34.98503395733205	34.87112261864386	35.2944832777718	35.48248364174808	35.15283694690082	34.85779446921505	35.33360410962303	35.20058732535343	35.0381116249059	35.1005302472557	34.74846261384599	35.16042585224218	34.7884784964471	34.76560920529089	34.49839105941912	34.5184875131321	34.55939679204546	33.91235616732982	33.88877050468619	34.096910337753435	33.88135200641922	33.8657837484593	34.07647306989172	34.12412418208741	33.33473905382713	32.52842241101194	33.054454159669774	33.68544839395469	33.37509078726414	32.72265338704741	33.75591585530289	33.247924094402215	32.490707851133706	32.80732915863576	32.79691943716033	33.097504280857336
Site1_1_2	36.53531810699248	36.58824356630572	35.87291437458122	36.7687261657581	36.32588284927246	36.6148965562881	36.510344371189625	36.52365432180466	36.60377873551333	36.35572063166428	36.5319016933169	36.35184262989403	36.505055134133535	36.61447798357143	36.44232382307443	36.50782797157676	36.51431833034156	36.47407082647431	36.340048144134606	36.29212735860763	36.26196696088083	36.1208351601082	36.23843424024089	36.35321415867711	36.262325973843346	36.32946636114718	36.12703599229032	36.2118126845732	36.028663131684965	36.01552027926907	36.16484320067501	35.97275637578896	35.638847849644705	36.035456252533365	35.81918485858695	35.94962899236477	35.743557206316645	35.455842232829006	35.49994953965273	35.40820270169663	35.584231555088635	35.30987947421973	35.38028572137616	35.12087652104858	34.90725222728664	35.17043023650186	35.10708182021226	34.83640920859976	34.78594886133332	34.87089926956579	34.231053794039056	34.513194967200775	34.46419052503578	34.3982578771911	33.611572791118974	33.56193966266017	33.65639812386774	33.26441221967623
Site1_2_1	35.62526643020277	35.13485791750259	36.39081057391039	35.8650713066581	36.1359739980455	34.88437950005036	36.17735608685829	35.7213854642759	36.19398296479991	36.217376012979194	36.23994642813394	36.02499965973154	36.26689242344641	36.14508774843	35.950714427654844	36.190483371760976	35.59743954790572	35.71188897992961	35.87040562722366	36.07279948388081	35.97100422749533	35.927846209545486	35.78753365255052	35.67787138941139	35.81062508676846	36.037355487985806	35.743376061977855	35.72466401892437	35.91408030880043	35.846943980923186	35.85738287279132	35.92611655691874	35.722410625086766	35.70030460832378	35.551048707388176	35.62446611878907	35.28485859803951	35.36638256518863	35.47976382646853	35.05517466660497	35.09868003059694	35.12278355931696	34.66726154666986	35.06765789136998	35.00143511624932	35.3395225897424	34.773086670459534	34.58078435962837	34.42354548844857	34.90435897505696	34.29639015998062	33.981849263795155	34.89682788132525	34.35254425531567	34.005716510097805	33.9547519170725	33.82985869331468	33.929727758011964
Site1_2_2	36.26480780276407	36.27140084441021	34.910136461262475	36.670669131117684	35.885177089316386	36.2939293384909	36.145384462525556	36.132750975209404	36.24226569794505	36.04607724910646	36.295531594606885	36.125618948325474	36.28712288046777	36.3906183902852	36.08981726222721	36.18189717359407	36.22858745035483	36.175973235844154	36.02913133545842	35.959177040317726	35.9251115400006	35.815482487062994	35.946613239981815	35.960882193615475	35.74379962815463	35.837246602079176	35.70773607145093	35.79435317688243	35.62132094937622	35.58103098620687	35.786310319389585	35.74500771728864	35.27972898297841	35.58633046328231	35.153974471699186	35.58237790487183	35.330526436137056	34.95675922876113	35.158889581524235	35.06094561965608	35.28266509145055	34.95604765936133	34.97543098402916	34.77482775610646	34.49365385714714	34.925505706982584	34.88524623186709	34.449049289927785	34.33604912932107	34.635735265695224	33.88947917148713	34.06040445670016	33.981970671581045	34.16104933348215	33.148322204286295	33.26222884006565	33.13898795994087	32.91969664386414
Site1_3_1	35.64039268320126	35.191089482905504	36.19650233873949	35.55582434539405	35.823915419606834	35.435467667529295	35.91089081060228	35.90998665873692	36.41046887306511	36.330307170527064	36.270771382187	36.10054650957196	36.36405252921415	36.16742320736823	36.13167987398132	36.35327664636009	35.75549804703197	35.416562454792405	35.94441193962676	36.09358333467282	36.069257229196474	35.96475013260894	35.95945702666645	35.837212479706814	36.07818462379246	36.23508350344783	36.05090254448427	35.94807998328323	36.114355520550376	36.03122498513172	35.97959590439297	36.06125488242007	35.87953000176812	35.993805153263786	35.840897400864776	35.91177085175124	35.575305804253134	35.62011396331956	35.591631170334175	35.20934933213316	35.256349959011786	35.39662530339318	34.89101232861299	35.346895343416975	35.30127143844534	35.4437488949255	35.03699709064021	34.4042225901339	34.53621590342854	35.076926848086416	34.620445083824926	34.452552521177246	35.06248694002861	34.731208107630245	34.378404835002335	34.386354941893174	34.3124885474097	34.37291844148329
